sofifa_id,short_name,height_cm,nationality,club,overall,player_positions
246706,N. Peter,185,Nigeria,Falkenbergs FF,59,ST
247177,R. Parkes,192,Jamaica,Sligo Rovers,59,"ST, LW, LM"
247608,O. Gastrell,186,England,Bury,59,CB
247978,I. Stoica,186,Romania,FC Hermannstadt,59,CB
247999,�. Blănaru,178,Romania,FC Hermannstadt,59,ST
250820,A. Al Humayan,179,Saudi Arabia,Al Adalah,59,"CM, RM"
251257,C. Whitely,181,England,Newport County,59,"RW, CAM, LW"
251726,D. Sundaram,186,India,India,59,CB
251746,R. Jayaraman,180,India,India,59,ST
251748,D. Bajwa,182,India,India,59,"CDM, CB"
251758,C. Villagra,181,Paraguay,CD Cobresal,59,"RW, LW, ST"
251838,D. Echeverri,182,Colombia,Atlético Huila,59,ST
252446,J. Mendez,171,Colombia,Jaguares de Córdoba,59,CAM
251752,L. Chevalier,187,France,LOSC Lille,58,GK
252276,Raúl Prada,180,Spain,RCD Mallorca,58,"CB, LB"
244603,B. Omeragic,187,Switzerland,FC Zürich,58,"CB, RB"
251956,A. Ngouyamsa,185,Cameroon,Dijon FCO,58,"LB, RB"
238230,J. Campaz,171,Colombia,Deportes Tolima,58,LM
240779,M. Meli,178,Italy,Fiorentina,58,RW
241046,J. Romero,159,Argentina,Atlético Tucumán,58,ST
242073,J. Blazquez,192,Argentina,Valencia CF,58,GK
242688,G. Carvajal,181,Colombia,América de Cali,58,"CDM, CM"
243082,T. Vettorel,190,Italy,Cittadella,58,GK
243678,G. Siadas,180,Germany,Fortuna Düsseldorf,58,LB
243810,L. Ingolotti,180,Argentina,Club Atlético Aldosivi,58,GK
244249,M. Vroman,178,France,Royal Excel Mouscron,58,"LW, RW, ST"
244746,L. Ntumba,194,France,Dijon FCO,58,GK
245721,G. Azzinnari,175,Italy,SC Paderborn 07,58,ST
245846,Y. Oyanedel,170,Chile,Universidad Católica,58,LB
246326,N. Chilvers,173,England,Colchester United,58,"CAM, CM"
246713,K. Nkuba,173,Belgium,Sporting de Charleroi,58,"RW, LW"
248344,J. Neiß,181,Germany,Hannover 96,58,"LW, RW"
251957,T. Barbet,184,France,Dijon FCO,58,CB
252125,J. Consbruch,174,Germany,DSC Arminia Bielefeld,58,"CM, CDM"
252905,L. Kasten,188,Germany,VfL Wolfsburg,58,GK
238134,T. Cuello,178,Argentina,Atlético Tucumán,58,"LM, CM"
243949,M. Żukowski,185,Poland,Lechia Gdańsk,58,"ST, LM, LW"
246228,J. Lankester,183,England,Ipswich Town,58,"ST, RW"
246290,Y. Meneses,178,Colombia,Envigado FC,58,CAM
246924,N. Stendera,177,Germany,Eintracht Frankfurt,58,"CM, CDM"
251224,P. Besong,184,Germany,1. FC Nürnberg,58,ST
236358,K. Flanagan,179,Republic of Ireland,Crystal Palace,58,"CAM, CM"
241236,A. Semenyo,178,England,Bristol City,58,ST
243371,M. Jørgensen,185,Denmark,New York Red Bulls,58,"ST, CF"
244140,A. Bakir,177,Germany,Borussia Dortmund,58,"RM, LM, RW"
245505,P. Borukov,189,Bulgaria,Sheffield Wednesday,58,ST
245994,A. Gomez Mancini,180,France,Angers SCO,58,CAM
247057,N. Okello,193,Canada,Toronto FC,58,"CDM, CM"
247740,A. Arroyo,171,Colombia,Deportivo Cali,58,LM
251316,N. Kupusović,179,Serbia,FC Erzgebirge Aue,58,ST
251688,F. Greilinger,176,Germany,TSV 1860 München,58,"RM, LM"
252239,L. González,169,Argentina,Independiente,58,"CM, RM, LM"
231267,J. Lokilo,175,DR Congo,Crystal Palace,58,RM
237933,B. Fleming,175,England,Hull City,58,LB
240468,L. Guzmán,173,Argentina,Club Atlético Talleres,58,"CF, LW"
240579,P. Webber,183,England,Ipswich Town,58,CB
241978,C. Higuera,182,Mexico,Club Tijuana,58,GK
242302,B. Servania,178,United States,FC Dallas,58,"CM, CDM, CAM"
242947,R. Kehr,189,Germany,SpVgg Greuther Fürth,58,"LM, ST"
243284,F. Winther,186,Denmark,Lyngby BK,58,CB
243566,T. Herbots,185,Belgium,Sint-Truidense VV,58,GK
245599,Darío Ramos,191,Spain,Getafe CF,58,GK
246604,C. Kelman,175,United States,Southend United,58,ST
246930,Cheon Seong-Hoon,190,Korea Republic,FC Augsburg,58,ST
247398,J. Serrano,190,Colombia,Alianza Petrolera,58,GK
247833,A. Rowe,180,England,Huddersfield Town,58,"RW, RM"
248123,F. Tomi,175,France,AC Ajaccio,58,"CAM, ST"
248814,N. Korkmaz,172,Turkey,Kayserispor,58,LM
233687,T. Odusina,186,England,Norwich City,58,CB
238188,L. McCormick,180,Scotland,Shrewsbury,58,CM
240863,C. Coventry,175,Republic of Ireland,West Ham United,58,"CM, CDM"
240987,M. Cooper,180,England,Plymouth Argyle,58,GK
242114,I. Mahnashi,171,Saudi Arabia,Ettifaq FC,58,"CDM, CM"
242769,S. Vines,178,United States,Colorado Rapids,58,LB
242966,N. Clayton-Phillips,175,England,West Bromwich Albion,58,LM
242994,K. Kesgin,177,Turkey,Göztepe SK,58,CM
243524,S. Grønli,170,Norway,Tromsø IL,58,CAM
243971,T. Knost,178,Germany,Hamburger SV,58,"CB, RB"
244585,K. Dimitriou,186,Greece,FC Basel 1893,58,CB
246458,B. Galdames,172,Chile,Unión Española,58,CAM
247599,L. Leroy,186,France,La Berrichonne de Châteauroux,58,CM
248706,S. Grubac,190,Montenegro,Chievo Verona,58,ST
251417,E. Hottmann,187,Germany,SG Sonnenhof Großaspach,58,"ST, RM"
252019,L. van Kleef,183,Netherlands,ADO Den Haag,58,CM
252448,J. Leweling,184,Germany,SpVgg Greuther Fürth,58,RM
252573,A. Terzic,184,Serbia,Fiorentina,58,LB
252726,C. Şen,174,Turkey,Antalyaspor,58,LM
252747,G. D'Anca,180,Italy,Trapani,58,"CDM, CM"
235534,D. Parra,175,Mexico,Monterrey,58,"LB, LM"
236677,I. Tapia,186,Chile,CD Huachipato,58,"CB, RB, LB"
238157,M. Rasmussen,180,Denmark,Brentford,58,"RWB, RB"
238326,M. Candlin,184,England,Walsall,58,ST
238983,N. Awuku,182,Germany,Holstein Kiel,58,"RM, ST"
239884,F. Adorni,185,Italy,Parma,58,GK
240673,C. Lang,180,England,Wigan Athletic,58,"RM, ST, CAM"
240924,G. McAuley,189,Republic of Ireland,St. Patrick's Athletic,58,ST
243042,N. Kastenhofer,185,Germany,Hallescher FC,58,CB
245015,Y. Roemer,180,Netherlands,VVV-Venlo,58,ST
245773,L. Kryeziu,181,Kosovo,FC Lugano,58,"ST, RW"
247179,L. Müller,180,Germany,SV Darmstadt 98,58,"CAM, CM"
247259,L. Ivanovic,180,Australia,Sydney FC,58,"ST, RW, CAM"
247284,P. Finger,166,Germany,Eintracht Frankfurt,58,"CAM, CM"
247347,J. Rennicks,180,United States,New England Revolution,58,ST
247581,E. Kumah,179,Ghana,Wisła Kraków,58,CAM
248127,A. Catalán,166,Mexico,Monarcas Morelia,58,"CB, LB"
248684,M. Keita,184,Guinea,Sporting de Charleroi,58,CDM
248712,Oh Hyun Gyu,185,Korea Republic,Suwon Samsung Bluewings,58,"ST, RW"
250926,M. Hoffmeier,180,Germany,SC Preußen Münster,58,"CAM, LM"
251170,L. Sinayoko,185,France,AJ Auxerre,58,ST
251293,L. Dehl,179,Germany,1. FC Union Berlin,58,"CAM, CDM"
251468,T. Mißner,179,Germany,SV Wehen Wiesbaden,58,"LB, LM"
251802,E. Vardar,177,Sweden,Antalyaspor,58,LM
252172,L. Coveliers,177,Belgium,KV Mechelen,58,CDM
234073,R. Cunningham,178,Scotland,Hamilton Academical FC,58,ST
234820,H. St Clair,175,Scotland,Venezia FC,58,LW
236292,G. Cuomo,190,Italy,Crotone,58,CB
237671,M. Ahumada Acuña,175,Argentina,Estudiantes de La Plata,58,"CAM, ST"
237737,M. Sevimler,182,Turkey,Alanyaspor,58,ST
239515,A. Cavagnera,185,Belgium,Milan,58,CDM
240945,G. McGregor,176,England,Crystal Palace,58,CM
240981,M. Sanders,176,England,Brighton & Hove Albion,58,"CM, RB"
241646,D. Butterworth,181,England,Blackburn Rovers,58,"ST, CF"
241839,L. Gagliano,178,Italy,Cagliari,58,ST
242040,O. Skarsem,183,Norway,Ranheim Fotball,58,"CM, LW"
243633,R. Kobryń,184,Poland,Lechia Gdańsk,58,RB
244241,O. Kensdale,191,England,Colchester United,58,CB
244417,J. Krahl,194,Germany,1. FC Köln,58,GK
245515,J. Brändle,174,Germany,1. FC Heidenheim 1846,58,LB
246175,L. Ihorst,188,Germany,SV Werder Bremen,58,ST
246184,M. Doue,180,France,PEC Zwolle,58,CB
246300,B. Vera,180,Colombia,Lecce,58,"CB, LB"
246391,T. Salte,184,Norway,Viking FK,58,CB
246789,A. Smith,187,England,Mansfield Town,58,CM
246800,T. Buchanan,183,Canada,New England Revolution,58,"ST, RM"
246873,L. Kitching,191,England,Forest Green Rovers,58,"CB, LB"
247771,O. Deman,180,Belgium,KSV Cercle Brugge,58,"CAM, CF, LM"
248073,�. Târnovanu,197,Romania,Politehnica Iaşi,58,GK
251075,E. Peña Zauner,177,Venezuela,SV Sandhausen,58,"CAM, LM"
251229,K. Yeboah,182,Ghana,WSG Tirol,58,ST
251357,P. Raitanen,183,Finland,Fortuna Sittard,58,CB
251385,S. Mambo,183,DR Congo,ESTAC Troyes,58,CDM
251565,D. Huiberts,186,Netherlands,PEC Zwolle,58,CDM
225134,A. Bass,187,England,Portsmouth,58,GK
228153,J. Powell,178,England,West Ham United,58,"LM, LB, CM"
228874,R. Arnold,190,Switzerland,FC Luzern,58,"CDM, CB, CM"
230815,O. Kakay,180,Sierra Leone,Queens Park Rangers,58,"RB, RWB"
233796,J. Evans,178,Wales,Swansea City,58,"CDM, CM"
234571,Mésaque Djú,178,Portugal,West Ham United,58,RM
240775,T. Smith,178,England,Bristol Rovers,58,ST
242149,K. Kouassivi-Benissan,185,Finland,HJK Helsinki,58,"RW, RB"
243943,Javi López,175,Spain,Elche CF,58,"CM, CDM"
244284,Y. Letard,188,France,FC St. Gallen,58,CB
244515,C. Antwi,169,Ghana,FC Nordsjælland,58,LB
245070,J. Debrah,191,England,Millwall,58,CB
245230,M. Salaba,188,Austria,SV Mattersburg,58,GK
246547,F. Almada,178,Argentina,Rosario Central,58,CB
247021,I. Smith,174,Argentina,Godoy Cruz,58,CM
247073,U. Godwin-Malife,180,England,Forest Green Rovers,58,"CB, RB"
248046,A. Sîntean,177,Romania,FC Hermannstadt,58,"RM, ST"
248258,C. Zavala,172,Chile,Coquimbo Unido,58,LM
248539,B. Doukansy,188,France,Chamois Niortais Football Club,58,"CDM, CB"
250945,M. Zaiser,176,Germany,Bayern München II,58,"CDM, CAM, CM"
250946,J. Rochelt,182,Germany,Bayern München II,58,"CAM, ST, RB"
251235,A. Dumiter,180,Romania,Sepsi OSK,58,ST
251302,M. Opfermann Arcones,172,Germany,1. FC Union Berlin,58,CDM
251380,L. Brassier,184,France,Valenciennes FC,58,"LB, CB"
251912,Z. Ould Khaled,195,France,Angers SCO,58,"CDM, CM"
252237,D. Grözinger,181,Germany,VfB Stuttgart,58,"LB, CDM"
252343,R. Zuijderwijk,176,Netherlands,Willem II,58,CAM
252820,F. Sagman,178,Germany,Sivasspor,58,"RB, CDM"
225280,D. Mitov,188,Bulgaria,Cambridge United,58,GK
229050,O. Rasmussen,176,Denmark,Wolverhampton Wanderers,58,RWB
232325,M. Al Mutlaq,165,Saudi Arabia,Al Nassr,58,RB
233535,L. Hernández,182,Mexico,Deportivo Toluca,58,"CB, RB"
233655,R. Holden,169,Northern Ireland,Walsall,58,"RM, CAM"
233740,D. Nussbaumer,188,Austria,SCR Altach,58,"CAM, CM"
237839,K. Sadiki,193,Canada,Hibernian,58,CB
240008,A. Papadopoulos,185,Germany,Hallescher FC,58,CDM
240423,Gabi,175,Spain,AD Alcorcón,58,CAM
241085,L. Tempelmann,174,Germany,SC Freiburg,58,"CM, CDM"
241726,A. Pereira,177,Norway,Viking FK,58,LB
244088,M. Shinada,180,Japan,FC Tokyo,58,"CM, CAM, CDM"
244090,L. Schaffran,186,Germany,SpVgg Greuther Fürth,58,GK
244720,B. Gabriël,188,Belgium,Waasland-Beveren,58,GK
245126,M. Grabowski,177,Poland,Wisła Kraków,58,LB
245893,I. Hutchinson,178,England,Southend United,58,"CAM, LM, RM"
246660,D. Kinumbe,173,Canada,Montreal Impact,58,"LB, LM"
251024,I. Lushaku,175,Kosovo,AFC Eskilstuna,58,"CM, CDM"
251285,N. Thiede,185,Germany,SC Freiburg,58,GK
251451,F. Jäkel,193,Germany,RB Leipzig,58,CB
251541,M. Andersson,187,Sweden,FC Sion,58,CB
251928,K. Lidin,187,Sweden,Pisa,58,"CDM, CM, CAM"
221210,J. Miranda,178,Colombia,Independiente Santa Fe,58,ST
228784,Q. Lajami,178,Saudi Arabia,Al Fateh,58,CB
230615,M. López,178,Colombia,Independiente Medellín,58,CAM
234351,J. Palacios,171,Colombia,Independiente Santa Fe,58,RM
234815,R. Senhadji,185,France,FC Sochaux-Montbéliard,58,CB
235421,B. Ozegovic,184,Austria,SCR Altach,58,GK
237097,Moon Jung In,193,Korea Republic,Ulsan Hyundai FC,58,GK
237423,J. Graham,187,England,Mansfield Town,58,ST
237927,E. McGinty,188,Republic of Ireland,Sligo Rovers,58,GK
238749,M. Nadé,188,France,AS Saint-Étienne,58,CB
239983,V. Nambishi,183,Denmark,Silkeborg IF,58,"CDM, LB, RB"
240331,Panutche Camará,185,Guinea Bissau,Crawley Town,58,"CM, ST"
240822,S. Martin,173,Scotland,Hamilton Academical FC,58,"CM, CDM"
241356,L. Ritson,184,England,Hull City,58,CB
241866,T. Righetti,179,Switzerland,FC Thun,58,CB
241878,D. Mercado,169,Argentina,Independiente,58,CM
243625,Choi Beom Kyung,176,Korea Republic,Incheon United FC,58,CM
243649,E. Clarke,172,England,Macclesfield Town,58,"LB, LWB"
243885,M. Bassouamina,172,France,AS Nancy Lorraine,58,"LW, RW, LM"
244089,T. Hara,189,Japan,FC Tokyo,58,ST
244236,J. Farias,178,Argentina,Club Atlético Aldosivi,58,CAM
245796,N. Balongo,187,DR Congo,Sint-Truidense VV,58,ST
245851,L. Cabrera,183,Argentina,Patriotas Boyacá FC,58,CM
246434,J. Björkengren,180,Sweden,Falkenbergs FF,58,"CM, CDM"
246747,I. Tona,176,Mexico,Club Tijuana,58,CAM
247931,A. Van Hoorenbeeck,187,Belgium,KV Mechelen,58,"LB, CB"
248553,Y. Diaz,188,Colombia,Independiente Medellín,58,CM
250788,J. Plautz,183,Germany,SønderjyskE,58,"LB, LM"
251256,L. Buzan,170,Romania,FC Hermannstadt,58,RM
252383,R. Zerrouki,171,Netherlands,FC Twente,58,"CM, CAM"
252440,N. Zortea,175,Italy,US Cremonese,58,RB
252759,C. Poshoroğlu,171,Turkey,Gençlerbirliği SK,58,RW
222422,A. Jakubiak,177,Scotland,Gillingham,58,"ST, LW"
223988,L. Ward,195,England,Exeter City,58,GK
225536,R. Corlu,170,Denmark,Lyngby BK,58,"RW, CAM"
228047,Cao Yongjing,180,China PR,Beijing Renhe FC,58,"CAM, LM, RM"
231582,N. D'Agostino,175,Australia,Perth Glory,58,"ST, CAM"
232817,I. Chicco,183,Argentina,Club Atlético Colón,58,GK
233481,E. Ross,196,England,Colchester United,58,GK
233572,D. Udoh,183,Nigeria,Shrewsbury,58,"ST, LW, RW"
233629,S. Want,180,Scotland,Hamilton Academical FC,58,CB
235487,M. Rayman,174,Saudi Arabia,Al Raed,58,LB
236029,C. Cockerill-Mollett,178,Republic of Ireland,Walsall,58,LB
236379,J. Lunney,175,Republic of Ireland,Waterford FC,58,"CM, CDM"
237235,A. Majok,185,Kenya,Central Coast Mariners,58,ST
237677,R. McCourt,178,Republic of Ireland,Bohemian FC,58,"CDM, LB"
237889,J. Keaney,188,Republic of Ireland,UCD AFC,58,"CM, CDM"
237969,S. Blaney,191,Republic of Ireland,Doncaster Rovers,58,CB
238894,L. Wade-Slater,180,Republic of Ireland,Bohemian FC,58,"RM, LM"
239839,S. Coly,184,Senegal,Roma,58,ST
240262,J. Brimmer,180,Australia,Perth Glory,58,CM
240527,K. Le Roy,193,France,FC Chambly Oise,58,GK
241658,O. Šarkić,184,Montenegro,Burton Albion,58,ST
243354,P. Sander,185,Germany,Holstein Kiel,58,"CM, LM"
244139,M. Sylla,177,France,Racing Club de Lens,58,RB
244878,G. Kyrnats,188,Russia,PFC CSKA Moscow,58,GK
245387,H. Offia,171,Nigeria,IK Sirius,58,"ST, LM"
245624,R. Fujimura,176,Japan,Hokkaido Consadole Sapporo,58,CF
245625,Y. Fukuda,173,Japan,Gamba Osaka,58,"LM, RM, CM"
246040,B. Abdallah,176,France,ESTAC Troyes,58,RB
246133,T. Sopacua,174,Netherlands,FC Groningen,58,RB
246607,T. Amilivia,178,Argentina,Argentinos Juniors,58,ST
247289,Bruno Bertinato,194,Brazil,Venezia FC,58,GK
247723,D. Rybchinskiy,178,Russia,Lokomotiv Moscow,58,"RM, CM"
247728,D. Traore,183,France,LA Galaxy,58,LB
248548,D. Aguilar,179,Mexico,Club Atlas,58,LB
250942,A. Mayer,169,Germany,Bayern München II,58,"LB, LM, CM"
251140,J. Apolinarski,176,Poland,Raków Częstochowa,58,RM
251313,S. Lahssaini,177,Belgium,FC Metz,58,CM
251993,L. Diako,183,France,Clermont Foot 63,58,"RB, RM"
252052,A. Lozano,174,Mexico,Santos Laguna,58,LM
252071,J. Gardiner-Smith,181,England,Wycombe Wanderers,58,CM
252137,M. Essimi,182,Cameroon,Paris FC,58,LM
252540,A. Gözütok,177,Germany,1. FC Kaiserslautern,58,"CAM, CM"
208291,R. Allassani,169,England,Coventry City,58,"LM, CAM"
215816,D. O'Halloran,173,Republic of Ireland,Waterford FC,58,"LM, ST"
222322,G. Poynton,178,Republic of Ireland,Waterford FC,58,"RM, CM"
224565,J. Ruddy,193,Scotland,Ross County FC,58,GK
225904,J. Jiménez,184,Colombia,Envigado FC,58,GK
227763,K. Hoven,193,Norway,Kristiansund BK,58,ST
227855,B. Sabovic,186,Sweden,Djurgårdens IF,58,CM
228052,Du Changjie,179,China PR,Henan Jianye FC,58,"ST, CAM"
228186,L. Fontanesi,181,Italy,Sassuolo,58,"RB, CB"
228596,E. Kaja,177,Albania,AFC Wimbledon,58,"CAM, RM"
229274,L. Thomas,183,Wales,Forest Green Rovers,58,GK
230971,N. Tzanev,195,New Zealand,AFC Wimbledon,58,GK
231379,N. Hoffmann,194,Germany,FC St. Pauli,58,"CB, CDM"
232588,K. Miyazaki,175,Japan,FC Tokyo,58,"CAM, RM, LM"
233820,S. Sinyan,188,Gambia,Lillestrøm SK,58,CB
235710,A. Al Yousif,186,Saudi Arabia,Al Fateh,58,LB
236012,C. Levingston,175,Republic of Ireland,Bohemian FC,58,CDM
238309,T. Damsgaard,185,Denmark,Randers FC,58,RB
238357,A. Majrashi,165,Saudi Arabia,Al Hazem,58,"CDM, CM"
239689,M. Sprang,192,Germany,FSV Zwickau,58,GK
239709,D. Reiter,173,Austria,LASK Linz,58,ST
240328,A. Ba Masoud,177,Saudi Arabia,Al Fayha,58,"LWB, LB"
241318,Yang Shuai,180,China PR,Chongqing Dangdai Lifan FC SWM Team,58,CB
241694,S. Rentería,170,Colombia,Jaguares de Córdoba,58,ST
242090,O. Solbakken,186,Norway,Ranheim Fotball,58,"RW, LW"
242735,C. Manley,180,United States,Minnesota United FC,58,RB
242873,Zhang Lingfeng,176,China PR,Jiangsu Suning FC,58,"RM, LM"
243893,K. Fatkić,186,Slovenia,FC Thun,58,CM
244107,E. Pauchet,183,France,Chamois Niortais Football Club,58,GK
246234,J. Cobián,176,Mexico,Club Necaxa,58,LM
246714,J. Vahtera,176,Finland,HJK Helsinki,58,"CAM, RW"
247151,L. Ríos,172,Argentina,Unión de Santa Fe,58,RM
247286,S. Hostikka,183,Finland,Pogoń Szczecin,58,LM
247323,E. Holt,185,United States,Real Salt Lake,58,CB
248013,M. Târșă,182,Romania,FC Botoşani,58,"CM, CDM"
248489,D. Quiñones,168,Colombia,América de Cali,58,RB
251260,B. Kramer,191,Slovenia,FC Zürich,58,ST
251400,L. Kwadwo,185,Germany,FC Würzburger Kickers,58,"CB, LB"
251435,D. Carlson,186,Luxembourg,Karlsruher SC,58,"LB, CB"
251951,M. Cicconi,182,Italy,Virtus Entella,58,"LM, CM"
252118,H. Al Ameri,178,Saudi Arabia,Al Adalah,58,"RB, RM"
252205,T. Rambaud,192,France,Le Mans FC,58,ST
252452,M. Stefandl,180,Germany,Hannover 96,58,"RW, ST"
252717,E. Sepil,180,Turkey,Göztepe SK,58,"LB, LM"
252752,H. Estupiñan,190,Colombia,Jaguares de Córdoba,58,ST
213634,M. Bonne,180,Zimbabwe,Charlton Athletic,58,"ST, RM"
220504,D. Borra,192,Italy,Virtus Entella,58,GK
223091,R. Donelon,171,Republic of Ireland,Sligo Rovers,58,"LB, LWB"
225981,A. Pearce,198,Australia,Central Coast Mariners,58,GK
226450,M. Awaji,185,Saudi Arabia,Al Shabab,58,GK
227567,M. Kiilerich,180,Denmark,AC Horsens,58,CB
229206,D. Kane,188,Republic of Ireland,Sligo Rovers,58,"LB, CB"
231063,C. Lewis,173,New Zealand,Scunthorpe United,58,"CM, CAM, LM"
231131,J. McGarry,179,New Zealand,Willem II,58,"LW, LB"
232460,M. Tokida,187,Japan,Vegalta Sendai,58,CB
235046,Y. Ben El-Mhanni,178,England,Scunthorpe United,58,"LM, RM"
236557,O. Patrick,185,England,Bradford City,58,ST
237576,N. Insfrán,180,Argentina,Gimnasia y Esgrima La Plata,58,GK
240192,M. Ranmark,194,Norway,Molde FK,58,GK
240218,A. Weidinger,197,Germany, SSV Jahn Regensburg,58,GK
240476,B. Kavlak,178,Turkey,Yeni Malatyaspor,58,ST
241332,Zhang Huachen,175,China PR,Shanghai SIPG FC,58,CDM
242782,N. Logue,193,Northern Ireland,Finn Harps,58,CB
242913,Luo Hao,186,China PR,Chongqing Dangdai Lifan FC SWM Team,58,"CB, CM"
243051,R. Deprem,178,Sweden,Örebro SK,58,ST
244071,J. Hanek,179,Germany,Karlsruher SC,58,"CM, CDM"
245362,Fabio,188,Brazil,Örebro SK,58,CB
245378,J. Rivas,168,Colombia,Rionegro Águilas,58,CAM
245845,G. Szymusik,182,Poland,Korona Kielce,58,RB
246795,Y. Al Harbi,170,Saudi Arabia,Al Ahli,58,CDM
247008,Zu Pengchao,182,China PR,Shenzhen FC,58,CAM
247283,M. Rouzies,182,Argentina,Godoy Cruz,58,CB
247400,C. Villalba,175,Argentina,Club Atlético Talleres,58,CM
247446,W. Loeper,187,Sweden,AFC Eskilstuna,58,CM
248810,R. Takao,181,Japan,Gamba Osaka,58,"CB, RB"
251090,E. Holten,195,Denmark,Silkeborg IF,58,ST
251659,A. Al Hejaili,165,Saudi Arabia,Damac FC,58,"LM, CAM"
210986,K. Wallace,186,England,Burton Albion,58,"LB, CB"
214943,S. Tsveiba,183,Russia,AFC Eskilstuna,58,CB
215301,L. Jones,191,England,Luton Town,58,CB
215418,M. Soldo,186,Austria,Wolfsberger AC,58,GK
218593,S. Moore,187,England,Milton Keynes Dons,58,GK
218646,M. Smith,178,England,Salford City,58,"CM, CDM"
221534,G. O'Neill,180,Republic of Ireland,Shamrock Rovers,58,"CM, CDM"
228250,H. Al Ruwaili,171,Saudi Arabia,Al Taawoun,58,RB
228366,M. Gillesphey,180,England,Brisbane Roar,58,"LB, CB"
228402,T. Campbell,185,England,Cheltenham Town,58,"ST, LW"
229123,R. Broom,177,Wales,Cheltenham Town,58,"RWB, CM"
233030,F. Pizzicanella,183,Argentina,Atlético Tucumán,58,GK
237519,N. Marfelt,187,Denmark,SønderjyskE,58,LB
238628,J. Albrecht,192,Germany,SV Wehen Wiesbaden,58,GK
242252,M. Lenes,192,Norway,Ranheim Fotball,58,GK
242272,M. Ogkmpoe,188,Greece,Hamilton Academical FC,58,ST
242721,E. Dick,196,United States,Sporting Kansas City,58,GK
246032,D. Sváček,192,Czech Republic,Viktoria Plzeň,58,GK
246549,M. Siby,189,France,Valenciennes FC,58,CDM
246744,J. Reyes,185,Mexico,Cruz Azul,58,CB
246955,W. Sell,180,Norway,Mjøndalen IF,58,RB
248245,T. Pedersen,184,Norway,FK Haugesund,58,"LM, RM, LB"
248779,A. Peyrelade,178,France,Rodez Aveyron Football,58,"LB, RB"
250819,M. Al Moqahwi,173,Saudi Arabia,Al Adalah,58,GK
251171,A. Roscrow,184,Wales,AFC Wimbledon,58,ST
251664,E. Cuevas,178,Argentina,Central Córdoba,58,CAM
251801,H. Kavaklıdere,172,Turkey,Antalyaspor,58,RM
252015,S. Tanaka,183,Japan,Hokkaido Consadole Sapporo,58,CB
252543,G. Murillo,180,Colombia,Independiente Santa Fe,58,ST
213344,D. Barnes,193,England,Queens Park Rangers,58,GK
219660,E. Stokes,172,Republic of Ireland,Cork City,58,"ST, RM, LM"
219854,G. Smith,185,England,Lincoln City,58,GK
223488,M. Sætra,198,Norway,Strømsgodset IF,58,GK
223827,J. McDonnell,178,England,AFC Wimbledon,58,GK
225033,N. Senzemba,180,France,FC Sochaux-Montbéliard,58,LB
226049,J. Maddison,188,England,Port Vale,58,GK
228253,M. Jawhar,178,Saudi Arabia,Abha Club,58,GK
229087,H. Rodgers,188,England,Accrington Stanley,58,"RB, CB"
232181,H. Adamczyk,180,Poland,Wisła Płock,58,CM
232621,S. Takahashi,170,Japan,AFC Eskilstuna,58,"LB, CB, RM"
233948,Gao Huaze,178,China PR,Hebei China Fortune FC,58,LM
236860,C. Mosquera,195,Colombia,Deportivo Pasto,58,GK
238372,S. Mauritz-Hansen,182,Norway,Stabæk Fotball,58,ST
242092,R. Alm,174,Sweden,IF Elfsborg,58,RW
242596,T. Blackmon,185,United States,Los Angeles FC,58,"RB, CB"
242597,G. Wild,178,Germany,DC United,58,ST
243441,Na Sung Eun,174,Korea Republic,Jeonbuk Hyundai Motors,58,LM
244101,D. Fontani,191,France,Chamois Niortais Football Club,58,CB
244212,P. Sokołowski,181,Poland,Piast Gliwice,58,CDM
244360,D. Riccardi,188,Italy,Lecce,58,CB
246954,S. Liseth,182,Norway,Mjøndalen IF,58,"ST, LW"
247808,Maxwell,182,Brazil,Kalmar FF,58,ST
248763,M. Geran,178,France,FC Chambly Oise,58,"ST, CAM"
251474,O. Chatziterzoglou,187,Greece,Academica Clinceni,58,CB
252009,J. González,182,Mexico,Guadalajara,58,"LW, RW"
252012,D. James,174,Netherlands,Sparta Rotterdam,58,RM
209728,M. Blakstad,194,Norway,Ranheim Fotball,58,"CM, CAM"
215104,A. Delgado,174,Chile,Audax Italiano,58,CAM
224421,M. Reinthaler,193,Italy,FC Hansa Rostock,58,"CM, CDM"
225367,R. Swan,185,Republic of Ireland,Bohemian FC,58,ST
